<meta message track_name name='Sonate Nr. 23 Op. 57' time=0>
<meta message track_name name='Appassionata' time=0>
note_on channel=0 note=36 velocity=0 time=220
note_on channel=0 note=36 velocity=23 time=20
note_on channel=0 note=36 velocity=0 time=220
note_on channel=0 note=36 velocity=20 time=20
note_on channel=0 note=36 velocity=0 time=220
note_on channel=0 note=36 velocity=22 time=20
note_on channel=0 note=36 velocity=0 time=220
<meta message set_tempo tempo=423042 time=20>
note_on channel=0 note=36 velocity=23 time=0
note_on channel=0 note=36 velocity=0 time=220
<meta message set_tempo tempo=388777 time=20>
note_on channel=0 note=37 velocity=20 time=0
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=381219 time=20>
note_on channel=0 note=61 velocity=35 time=0
note_on channel=0 note=49 velocity=27 time=0
note_on channel=0 note=37 velocity=23 time=0
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=405762 time=20>
note_on channel=0 note=37 velocity=20 time=0
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
<meta message set_tempo tempo=540492 time=120>
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=58 velocity=31 time=0
note_on channel=0 note=46 velocity=25 time=0
note_on channel=0 note=37 velocity=0 time=100
<meta message set_tempo tempo=368505 time=20>
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=54 velocity=28 time=0
note_on channel=0 note=42 velocity=22 time=0
note_on channel=0 note=37 velocity=23 time=0
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=20 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=23 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=20 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=381219 time=20>
note_on channel=0 note=37 velocity=23 time=0
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=20 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=42 velocity=0 time=20
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=46 velocity=27 time=0
note_on channel=0 note=58 velocity=35 time=0
note_on channel=0 note=37 velocity=23 time=0
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=393520 time=20>
note_on channel=0 note=37 velocity=20 time=0
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
<meta message set_tempo tempo=426834 time=120>
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=61 velocity=30 time=0
note_on channel=0 note=49 velocity=24 time=0
note_on channel=0 note=37 velocity=0 time=100
<meta message set_tempo tempo=349854 time=20>
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=54 velocity=27 time=0
note_on channel=0 note=66 velocity=35 time=0
note_on channel=0 note=37 velocity=23 time=0
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=20 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=368505 time=20>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=70 velocity=36 time=0
note_on channel=0 note=58 velocity=28 time=0
note_on channel=0 note=37 velocity=23 time=0
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=371080 time=20>
note_on channel=0 note=37 velocity=20 time=0
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
<meta message set_tempo tempo=403497 time=120>
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=61 velocity=25 time=0
note_on channel=0 note=73 velocity=31 time=0
note_on channel=0 note=37 velocity=0 time=100
<meta message set_tempo tempo=368505 time=20>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=78 velocity=40 time=0
note_on channel=0 note=66 velocity=31 time=0
note_on channel=0 note=37 velocity=23 time=0
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=20 time=20
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=389282 time=20>
note_on channel=0 note=37 velocity=22 time=0
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=368505 time=20>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=54 velocity=26 time=0
note_on channel=0 note=66 velocity=33 time=0
note_on channel=0 note=37 velocity=23 time=0
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=20 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=66 velocity=0 time=20
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=65 velocity=26 time=0
note_on channel=0 note=68 velocity=26 time=0
note_on channel=0 note=73 velocity=35 time=0
note_on channel=0 note=37 velocity=23 time=0
control_change channel=0 control=64 value=127 time=120
note_on channel=0 note=37 velocity=0 time=100
note_on channel=0 note=37 velocity=20 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=22 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=23 time=20
note_on channel=0 note=37 velocity=0 time=220
note_on channel=0 note=37 velocity=20 time=20
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=394841 time=20>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=75 velocity=33 time=0
note_on channel=0 note=37 velocity=22 time=0
note_on channel=0 note=37 velocity=0 time=220
<meta message set_tempo tempo=337079 time=20>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=75 velocity=28 time=0
note_on channel=0 note=66 velocity=26 time=0
note_on channel=0 note=72 velocity=26 time=0
note_on channel=0 note=37 velocity=23 time=0
control_change channel=0 control=64 value=0 time=14
control_change channel=0 control=64 value=127 time=64
<meta message set_tempo tempo=336134 time=2>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=77 velocity=25 time=0
<meta message set_tempo tempo=335196 time=80>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=28 time=0
<meta message set_tempo tempo=334262 time=40>
note_on channel=0 note=37 velocity=0 time=20
note_on channel=0 note=75 velocity=0 time=20
note_on channel=0 note=77 velocity=25 time=0
note_on channel=0 note=37 velocity=20 time=0
<meta message set_tempo tempo=333333 time=40>
note_on channel=0 note=77 velocity=0 time=40
note_on channel=0 note=75 velocity=28 time=0
<meta message set_tempo tempo=332410 time=40>
<meta message set_tempo tempo=331492 time=40>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=77 velocity=25 time=0
note_on channel=0 note=37 velocity=0 time=60
<meta message set_tempo tempo=330579 time=20>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=29 time=0
note_on channel=0 note=37 velocity=22 time=0
<meta message set_tempo tempo=329670 time=40>
note_on channel=0 note=75 velocity=0 time=40
note_on channel=0 note=77 velocity=25 time=0
<meta message set_tempo tempo=330579 time=40>
<meta message set_tempo tempo=331492 time=40>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=29 time=0
<meta message set_tempo tempo=332410 time=40>
note_on channel=0 note=37 velocity=0 time=20
<meta message set_tempo tempo=333333 time=20>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=77 velocity=26 time=0
note_on channel=0 note=37 velocity=23 time=0
<meta message set_tempo tempo=334262 time=40>
<meta message set_tempo tempo=335196 time=40>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=29 time=0
<meta message set_tempo tempo=336134 time=40>
<meta message set_tempo tempo=337079 time=40>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=77 velocity=27 time=0
<meta message set_tempo tempo=338028 time=40>
<meta message set_tempo tempo=378621 time=20>
note_on channel=0 note=37 velocity=0 time=0
<meta message set_tempo tempo=379891 time=20>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=24 time=0
note_on channel=0 note=37 velocity=20 time=0
<meta message set_tempo tempo=418760 time=120>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=73 velocity=30 time=0
note_on channel=0 note=37 velocity=0 time=100
note_on channel=0 note=73 velocity=0 time=20
note_on channel=0 note=77 velocity=35 time=0
note_on channel=0 note=37 velocity=22 time=0
<meta message set_tempo tempo=458751 time=120>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=31 time=0
note_on channel=0 note=37 velocity=0 time=100
<meta message set_tempo tempo=370028 time=20>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=73 velocity=35 time=0
note_on channel=0 note=65 velocity=19 time=0
note_on channel=0 note=68 velocity=22 time=0
note_on channel=0 note=37 velocity=23 time=0
control_change channel=0 control=64 value=0 time=10
note_on channel=0 note=37 velocity=0 time=210
note_on channel=0 note=41 velocity=20 time=20
note_on channel=0 note=35 velocity=15 time=0
note_on channel=0 note=35 velocity=0 time=220
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=20
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=41 velocity=22 time=0
note_on channel=0 note=35 velocity=16 time=0
note_on channel=0 note=35 velocity=0 time=220
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=41 velocity=23 time=20
note_on channel=0 note=35 velocity=17 time=0
note_on channel=0 note=35 velocity=0 time=220
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=41 velocity=20 time=20
note_on channel=0 note=35 velocity=15 time=0
note_on channel=0 note=35 velocity=0 time=220
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=41 velocity=22 time=20
note_on channel=0 note=35 velocity=16 time=0
note_on channel=0 note=35 velocity=0 time=220
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=41 velocity=23 time=20
note_on channel=0 note=35 velocity=17 time=0
note_on channel=0 note=35 velocity=0 time=220
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=35 velocity=15 time=20
note_on channel=0 note=41 velocity=20 time=0
note_on channel=0 note=41 velocity=0 time=220
note_on channel=0 note=35 velocity=0 time=0
note_on channel=0 note=35 velocity=16 time=20
note_on channel=0 note=41 velocity=22 time=0
note_on channel=0 note=41 velocity=0 time=220
note_on channel=0 note=35 velocity=0 time=0
note_on channel=0 note=35 velocity=17 time=20
note_on channel=0 note=41 velocity=23 time=0
note_on channel=0 note=41 velocity=0 time=220
note_on channel=0 note=35 velocity=0 time=0
note_on channel=0 note=35 velocity=15 time=20
note_on channel=0 note=41 velocity=20 time=0
note_on channel=0 note=41 velocity=0 time=220
note_on channel=0 note=35 velocity=0 time=0
note_on channel=0 note=35 velocity=16 time=20
note_on channel=0 note=41 velocity=22 time=0
note_on channel=0 note=41 velocity=0 time=220
note_on channel=0 note=35 velocity=0 time=0
<meta message set_tempo tempo=367940 time=20>
note_on channel=0 note=72 velocity=35 time=0
note_on channel=0 note=40 velocity=26 time=0
control_change channel=0 control=64 value=127 time=49
note_on channel=0 note=36 velocity=20 time=191
note_on channel=0 note=36 velocity=0 time=220
note_on channel=0 note=36 velocity=22 time=20
note_on channel=0 note=36 velocity=0 time=220
note_on channel=0 note=36 velocity=23 time=20
note_on channel=0 note=36 velocity=0 time=220
note_on channel=0 note=36 velocity=20 time=20
note_on channel=0 note=36 velocity=0 time=220
<meta message set_tempo tempo=394841 time=20>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=74 velocity=38 time=0
note_on channel=0 note=36 velocity=22 time=0
note_on channel=0 note=74 velocity=0 time=180
note_on channel=0 note=72 velocity=38 time=0
note_on channel=0 note=36 velocity=0 time=40
<meta message set_tempo tempo=337079 time=20>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=74 velocity=37 time=0
note_on channel=0 note=41 velocity=26 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=43
<meta message set_tempo tempo=336134 time=20>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=76 velocity=32 time=0
<meta message set_tempo tempo=335196 time=80>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=74 velocity=37 time=0
<meta message set_tempo tempo=334262 time=80>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=76 velocity=33 time=0
note_on channel=0 note=36 velocity=20 time=0
<meta message set_tempo tempo=333333 time=40>
note_on channel=0 note=76 velocity=0 time=40
note_on channel=0 note=74 velocity=37 time=0
<meta message set_tempo tempo=332410 time=40>
note_on channel=0 note=74 velocity=0 time=40
note_on channel=0 note=76 velocity=33 time=0
<meta message set_tempo tempo=331492 time=40>
note_on channel=0 note=36 velocity=0 time=20
<meta message set_tempo tempo=330579 time=20>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=74 velocity=37 time=0
note_on channel=0 note=36 velocity=22 time=0
<meta message set_tempo tempo=331492 time=80>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=76 velocity=33 time=0
<meta message set_tempo tempo=332410 time=80>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=74 velocity=37 time=0
note_on channel=0 note=36 velocity=0 time=60
<meta message set_tempo tempo=333333 time=20>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=76 velocity=34 time=0
note_on channel=0 note=36 velocity=23 time=0
<meta message set_tempo tempo=334262 time=80>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=74 velocity=31 time=0
<meta message set_tempo tempo=335196 time=80>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=76 velocity=37 time=0
note_on channel=0 note=36 velocity=0 time=60
<meta message set_tempo tempo=336134 time=20>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=74 velocity=31 time=0
note_on channel=0 note=36 velocity=20 time=0
<meta message set_tempo tempo=337079 time=40>
<meta message set_tempo tempo=418760 time=80>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=72 velocity=34 time=0
note_on channel=0 note=36 velocity=0 time=100
note_on channel=0 note=72 velocity=0 time=20
note_on channel=0 note=76 velocity=40 time=0
note_on channel=0 note=36 velocity=22 time=0
<meta message set_tempo tempo=458751 time=120>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=74 velocity=35 time=0
