<meta message track_name name='Das wohltemperierte Klavier I - Praeludium und Fuge 2 in c-Moll BWV 847' time=0>
<meta message copyright text='Copyright © 1997 von Bernd Krüger.' time=0>
<meta message text text='Johann Sebastian Bach' time=0>
<meta message text text='Fertiggestellt am 5.11.97\n' time=0>
<meta message text text="Pan's auf Standard am 18.1.98\n" time=0>
<meta message text text='Normierung: 23.12.2002\n' time=0>
<meta message text text='Update am 26.9.2004\n' time=0>
<meta message text text='Dauer: 3:09 Minuten\n' time=0>
<meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>
<meta message key_signature key='Eb' time=0>
note_on channel=0 note=72 velocity=0 time=120
note_on channel=0 note=74 velocity=75 time=0
note_on channel=0 note=74 velocity=0 time=120
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=75 velocity=81 time=0
note_on channel=0 note=67 velocity=62 time=0
<meta message set_tempo tempo=827016 time=240>
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=69 velocity=66 time=0
<meta message set_tempo tempo=827016 time=240>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=74 velocity=73 time=0
note_on channel=0 note=66 velocity=63 time=0
note_on channel=0 note=74 velocity=0 time=120
note_on channel=0 note=72 velocity=73 time=0
note_on channel=0 note=72 velocity=0 time=120
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=70 velocity=78 time=0
control_change channel=0 control=91 value=127 time=0
note_on channel=0 note=67 velocity=69 time=0
note_on channel=0 note=70 velocity=0 time=120
note_on channel=0 note=75 velocity=81 time=120
note_on channel=0 note=75 velocity=0 time=120
note_on channel=0 note=74 velocity=81 time=0
note_on channel=0 note=74 velocity=0 time=120
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=75 velocity=86 time=0
note_on channel=0 note=75 velocity=0 time=120
note_on channel=0 note=60 velocity=70 time=0
note_on channel=0 note=60 velocity=0 time=120
note_on channel=0 note=67 velocity=71 time=0
note_on channel=0 note=62 velocity=72 time=0
note_on channel=0 note=62 velocity=0 time=120
note_on channel=0 note=63 velocity=74 time=0
note_on channel=0 note=63 velocity=0 time=120
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=68 velocity=72 time=0
note_on channel=0 note=65 velocity=75 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=67 velocity=75 time=0
note_on channel=0 note=67 velocity=0 time=120
note_on channel=0 note=77 velocity=81 time=0
note_on channel=0 note=68 velocity=79 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=75 velocity=81 time=0
note_on channel=0 note=75 velocity=0 time=120
note_on channel=0 note=77 velocity=86 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=62 velocity=71 time=0
note_on channel=0 note=62 velocity=0 time=120
note_on channel=0 note=69 velocity=76 time=0
note_on channel=0 note=63 velocity=73 time=0
note_on channel=0 note=63 velocity=0 time=120
note_on channel=0 note=65 velocity=74 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=70 velocity=78 time=0
control_change channel=0 control=91 value=127 time=0
note_on channel=0 note=67 velocity=76 time=0
note_on channel=0 note=67 velocity=0 time=120
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=69 velocity=77 time=0
note_on channel=0 note=69 velocity=0 time=120
note_on channel=0 note=79 velocity=81 time=0
note_on channel=0 note=70 velocity=79 time=0
note_on channel=0 note=79 velocity=0 time=120
note_on channel=0 note=77 velocity=81 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=79 velocity=86 time=0
note_on channel=0 note=79 velocity=0 time=120
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=63 velocity=69 time=0
note_on channel=0 note=63 velocity=0 time=120
note_on channel=0 note=71 velocity=71 time=0
note_on channel=0 note=65 velocity=71 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=67 velocity=73 time=0
note_on channel=0 note=67 velocity=0 time=120
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=72 velocity=72 time=0
note_on channel=0 note=68 velocity=74 time=0
note_on channel=0 note=68 velocity=0 time=120
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=67 velocity=73 time=0
note_on channel=0 note=67 velocity=0 time=120
note_on channel=0 note=74 velocity=81 time=0
note_on channel=0 note=65 velocity=72 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=75 velocity=81 time=0
note_on channel=0 note=63 velocity=71 time=0
note_on channel=0 note=63 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=77 velocity=86 time=0
note_on channel=0 note=62 velocity=70 time=0
note_on channel=0 note=62 velocity=0 time=120
note_on channel=0 note=72 velocity=78 time=120
note_on channel=0 note=72 velocity=0 time=120
note_on channel=0 note=71 velocity=78 time=0
note_on channel=0 note=71 velocity=0 time=120
note_on channel=0 note=72 velocity=83 time=0
control_change channel=0 control=91 value=127 time=0
note_on channel=0 note=72 velocity=0 time=120
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=75 velocity=71 time=0
note_on channel=0 note=60 velocity=81 time=0
note_on channel=0 note=60 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=74 velocity=71 time=0
note_on channel=0 note=59 velocity=81 time=0
note_on channel=0 note=59 velocity=0 time=120
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=72 velocity=70 time=0
note_on channel=0 note=60 velocity=86 time=0
note_on channel=0 note=60 velocity=0 time=120
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=70 velocity=69 time=0
<meta message set_tempo tempo=863682 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=68 velocity=69 time=0
note_on channel=0 note=55 velocity=71 time=0
note_on channel=0 note=68 velocity=0 time=120
note_on channel=0 note=67 velocity=68 time=0
<meta message set_tempo tempo=827016 time=120>
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=55 velocity=0 time=0
note_on channel=0 note=65 velocity=68 time=0
note_on channel=0 note=56 velocity=72 time=0
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=80 velocity=74 time=120
note_on channel=0 note=77 velocity=74 time=0
note_on channel=0 note=60 velocity=81 time=0
note_on channel=0 note=60 velocity=0 time=120
note_on channel=0 note=59 velocity=81 time=0
note_on channel=0 note=59 velocity=0 time=120
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=79 velocity=73 time=0
note_on channel=0 note=75 velocity=73 time=0
note_on channel=0 note=60 velocity=86 time=0
note_on channel=0 note=60 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=120
note_on channel=0 note=79 velocity=0 time=0
note_on channel=0 note=77 velocity=73 time=0
note_on channel=0 note=74 velocity=72 time=0
note_on channel=0 note=62 velocity=76 time=0
note_on channel=0 note=62 velocity=0 time=240
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=72 time=0
note_on channel=0 note=55 velocity=73 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=74 velocity=74 time=120
note_on channel=0 note=68 velocity=73 time=0
note_on channel=0 note=60 velocity=81 time=0
note_on channel=0 note=60 velocity=0 time=120
note_on channel=0 note=59 velocity=81 time=0
note_on channel=0 note=59 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=75 velocity=74 time=0
note_on channel=0 note=67 velocity=73 time=0
note_on channel=0 note=60 velocity=86 time=0
note_on channel=0 note=60 velocity=0 time=120
note_on channel=0 note=67 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=77 velocity=74 time=0
note_on channel=0 note=65 velocity=73 time=0
note_on channel=0 note=62 velocity=77 time=0
note_on channel=0 note=62 velocity=0 time=120
<meta message set_tempo tempo=858124 time=120>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=71 velocity=81 time=0
note_on channel=0 note=67 velocity=75 time=0
note_on channel=0 note=53 velocity=72 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=55 velocity=72 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=72 velocity=77 time=0
note_on channel=0 note=65 velocity=78 time=0
note_on channel=0 note=56 velocity=74 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=63 velocity=78 time=0
<meta message set_tempo tempo=827016 time=120>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=74 velocity=77 time=0
note_on channel=0 note=65 velocity=84 time=0
note_on channel=0 note=65 velocity=0 time=120
<meta message set_tempo tempo=827016 time=120>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=71 velocity=77 time=0
note_on channel=0 note=62 velocity=76 time=0
note_on channel=0 note=55 velocity=73 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=53 velocity=73 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=72 velocity=81 time=0
control_change channel=0 control=91 value=127 time=0
note_on channel=0 note=67 velocity=82 time=0
note_on channel=0 note=51 velocity=72 time=0
note_on channel=0 note=51 velocity=0 time=60
note_on channel=0 note=60 velocity=75 time=60
note_on channel=0 note=60 velocity=0 time=120
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=79 velocity=81 time=0
note_on channel=0 note=59 velocity=74 time=0
note_on channel=0 note=59 velocity=0 time=120
note_on channel=0 note=79 velocity=0 time=0
note_on channel=0 note=78 velocity=81 time=0
note_on channel=0 note=57 velocity=73 time=0
note_on channel=0 note=57 velocity=0 time=120
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=79 velocity=86 time=0
note_on channel=0 note=55 velocity=72 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=79 velocity=0 time=0
note_on channel=0 note=53 velocity=70 time=0
<meta message set_tempo tempo=847458 time=120>
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=74 velocity=71 time=0
note_on channel=0 note=71 velocity=72 time=0
note_on channel=0 note=51 velocity=69 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=50 velocity=68 time=0
note_on channel=0 note=50 velocity=0 time=120
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=75 velocity=72 time=0
note_on channel=0 note=72 velocity=72 time=0
note_on channel=0 note=48 velocity=67 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=50 velocity=70 time=0
<meta message set_tempo tempo=827016 time=120>
note_on channel=0 note=50 velocity=0 time=0
note_on channel=0 note=72 velocity=82 time=0
note_on channel=0 note=51 velocity=71 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=71 velocity=82 time=0
note_on channel=0 note=50 velocity=70 time=0
note_on channel=0 note=50 velocity=0 time=120
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=72 velocity=87 time=0
note_on channel=0 note=48 velocity=67 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=46 velocity=71 time=0
<meta message set_tempo tempo=858124 time=120>
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=76 velocity=72 time=0
note_on channel=0 note=67 velocity=73 time=0
note_on channel=0 note=44 velocity=70 time=0
note_on channel=0 note=44 velocity=0 time=120
note_on channel=0 note=43 velocity=68 time=0
note_on channel=0 note=43 velocity=0 time=120
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=77 velocity=81 time=0
control_change channel=0 control=91 value=127 time=0
note_on channel=0 note=68 velocity=73 time=0
note_on channel=0 note=41 velocity=67 time=0
note_on channel=0 note=41 velocity=0 time=60
note_on channel=0 note=77 velocity=0 time=60
note_on channel=0 note=58 velocity=74 time=0
<meta message set_tempo tempo=827016 time=120>
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=77 velocity=81 time=0
note_on channel=0 note=56 velocity=74 time=0
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=76 velocity=81 time=0
note_on channel=0 note=55 velocity=73 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=77 velocity=86 time=0
note_on channel=0 note=53 velocity=72 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=51 velocity=72 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=72 velocity=71 time=0
note_on channel=0 note=69 velocity=71 time=0
note_on channel=0 note=50 velocity=71 time=0
note_on channel=0 note=50 velocity=0 time=120
note_on channel=0 note=48 velocity=70 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=74 velocity=72 time=0
note_on channel=0 note=70 velocity=71 time=0
note_on channel=0 note=46 velocity=70 time=0
note_on channel=0 note=46 velocity=0 time=120
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=48 velocity=71 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=70 velocity=82 time=0
note_on channel=0 note=50 velocity=71 time=0
note_on channel=0 note=50 velocity=0 time=120
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=69 velocity=82 time=0
note_on channel=0 note=48 velocity=73 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=70 velocity=86 time=0
note_on channel=0 note=46 velocity=71 time=0
note_on channel=0 note=46 velocity=0 time=120
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=44 velocity=70 time=0
<meta message set_tempo tempo=858124 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=74 velocity=72 time=0
note_on channel=0 note=65 velocity=75 time=0
note_on channel=0 note=43 velocity=68 time=0
note_on channel=0 note=43 velocity=0 time=120
note_on channel=0 note=41 velocity=66 time=0
note_on channel=0 note=41 velocity=0 time=120
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=75 velocity=81 time=0
control_change channel=0 control=91 value=127 time=0
note_on channel=0 note=67 velocity=75 time=0
note_on channel=0 note=39 velocity=65 time=0
note_on channel=0 note=39 velocity=0 time=60
note_on channel=0 note=75 velocity=0 time=60
note_on channel=0 note=56 velocity=75 time=0
<meta message set_tempo tempo=827016 time=120>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=75 velocity=81 time=0
note_on channel=0 note=55 velocity=74 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=74 velocity=81 time=0
note_on channel=0 note=53 velocity=73 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=75 velocity=86 time=0
note_on channel=0 note=51 velocity=72 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=49 velocity=71 time=0
note_on channel=0 note=49 velocity=0 time=120
note_on channel=0 note=70 velocity=71 time=0
note_on channel=0 note=67 velocity=74 time=0
note_on channel=0 note=48 velocity=70 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=46 velocity=69 time=0
note_on channel=0 note=46 velocity=0 time=120
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=72 velocity=76 time=0
